,Unnamed: 0,SU_ID,P_PANEL,NATIONAL_WEIGHT,REGION_WEIGHT,NATIONAL_WEIGHT_POP,REGION_WEIGHT_POP,P_GEO,SOC1,SOC2A,SOC2B,SOC3A,SOC3B,SOC4A,SOC4B,PHYS8,PHYS1A,PHYS1B,PHYS1C,PHYS1D,PHYS1E,PHYS1F,PHYS1G,PHYS1H,PHYS1I,PHYS1J,PHYS1K,PHYS1L,PHYS1M,PHYS1N,PHYS1O,PHYS1P,PHYS1Q,SOC5A,SOC5B,SOC5C,SOC5D,SOC5E,PHYS2_1,PHYS2_2,PHYS2_3,PHYS2_4,PHYS2_5,PHYS2_6,PHYS2_7,PHYS2_8,PHYS2_9,PHYS2_10,PHYS2_11,PHYS2_12,PHYS2_13,PHYS2_14,PHYS2_15,PHYS2_16,PHYS2_17,PHYS2_18,PHYS2_19,PHYS2_DK,PHYS2_SKP,PHYS2_REF,PHYS10A,PHYS10B,PHYS10C,PHYS10D,PHYS10E,ECON8A,ECON8B,ECON8C,ECON8D,ECON8E,ECON8F,ECON8G,ECON8H,ECON8I,ECON8J,ECON8K,ECON8L,ECON8M,ECON8N,ECON8O,ECON8P,ECON8Q,ECON8R,ECON8S,ECON7_1,ECON7_2,ECON7_3,ECON7_4,ECON7_5,ECON7_6,ECON7_7,ECON7_8,ECON7_DK,ECON7_SKP,ECON7_REF,ECON1,ECON2,ECON4,ECON3,ECON4A,ECON4B,ECON6A,ECON6B,ECON6C,ECON6D,ECON6E,ECON6F,ECON6G,ECON6H,ECON6I,ECON6J,ECON6K,ECON6L,ECON5A_A,ECON5A_B,PHYS7_1,PHYS7_2,PHYS7_3,PHYS7_4,PHYS7_DK,PHYS7_SKP,PHYS7_REF,PHYS11,PHYS11_TEMP,PHYS9A,PHYS9B,PHYS9C,PHYS9D,PHYS9E,PHYS9F,PHYS9G,PHYS9H,PHYS3A,PHYS3B,PHYS3C,PHYS3D,PHYS3E,PHYS3F,PHYS3G,PHYS3H,PHYS3I,PHYS3J,PHYS3K,PHYS3L,PHYS3M,PHYS4,PHYS5,PHYS6,AGE4,AGE7,GENDER,RACETH,RACE_R2,HHINCOME,EDUCATION,EDUC4,P_OCCUPY2,HHSIZE1,HH01S,HH25S,HH612S,HH1317S,HH18OVS,REGION4,REGION9,P_DENSE,MODE,LANGUAGE,MAIL50,RACE1_BANNER,RACE2_BANNER,INC_BANNER,AGE_BANNER,HH_BANNER
2884,2885,24417228,ABS,,1.834705981,,8486.3215268,"Pittsburgh, Pennsylvania",2,4,4,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,5,5,5,5,5,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,2,,,12,3,3,4,4,4,1,4,1,4,4,4,4,1,4,2,2,0,0,0,1,0,0,0,2,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,4,6,2,1,1,"$10,000 to under $20,000",2,2,,2,0,0,0,0,2,1,2,2,2,1,1,1,,1,3,2
2885,2886,24419912,ABS,,0.1677376498,,5857.0454187,Florida,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,5,5,5,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,2,,,40,1,1,4,4,4,4,1,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.7,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,1,1,"$150,000 or more",5,4,,3,0,0,0,0,3,3,5,3,1,1,2,1,,4,3,5
2886,2887,24421025,ABS,,0.9118299791,,7105.0327084,Oregon,2,3,3,2,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,3,5,5,5,4,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,3,,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,1,2,0,0,0,1,0,0,0,1,97.9,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,2,88,1,"$30,000 to under $40,000",3,3,,3,0,0,0,0,3,4,9,3,2,1,1,88,,2,2,5
2887,2888,24421865,ABS,,2.1863271632,,108342.95003,California,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,2,2,2,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,1,1,77,77,1,1,1,0,0,0,0,0,0,0,0,0,0,3,,2,0,5,5,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,3,2,"$30,000 to under $40,000",4,3,,3,0,0,0,0,3,4,9,3,2,1,2,3,,2,3,5
2888,2889,24422688,ABS,,1.4681854237,,23318.044514,"Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",3,5,5,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,3,2,3,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,4,3,4,3,3,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,35,,35,1,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,"$75,000 to under $100,000",5,4,,2,0,0,0,0,2,2,3,3,2,1,2,1,,3,2,2
2889,2890,24423171,ABS,,0.2632865483,,833.59010887,"Cleveland-Elyria, Ohio",3,3,3,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,4,3,3,3,2,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,,,20,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3,5,2,1,1,"$75,000 to under $100,000",5,4,,3,0,0,0,0,3,2,3,3,2,1,1,1,,3,2,5
2890,2891,24423800,ABS,,0.3693981661,,12898.605881,Florida,2,3,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,98,98,98,98,1,2,2,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,4,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,3,,3,40,4,3,2,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98,1,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,4,2,1,1,"$100,000 to under $150,000",5,4,,4,0,0,0,0,4,3,5,3,2,1,2,1,,4,2,5
2891,2892,24423988,ABS,,0.4948067164,,7858.6293338,"Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",3,3,2,1,98,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,3,2,4,2,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,3,3,4,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,,3,36,3,2,1,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,96.8,1,2,2,2,2,2,2,2,2,1,77,1,2,2,1,1,2,2,2,2,1,2,2,2,3,5,2,1,1,"$50,000 to under $75,000",3,3,,4,0,0,0,0,4,2,3,3,2,1,2,1,,3,2,5
2892,2893,24426949,ABS,,1.6006302865,,7403.6185622,"Pittsburgh, Pennsylvania",3,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,4,5,4,3,3,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,3,,2,0,5,5,4,4,4,1,4,1,4,1,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,7,2,1,1,REFUSED,2,2,,99,0,0,0,0,1,1,2,3,1,1,1,1,,,3,
2893,2894,24426953,ABS,,0.5595407219,,1292.0608009,"Birmingham-Hoover, Alabama",3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,3,2,3,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,30,,60,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,1,"$150,000 or more",6,4,,5,0,0,2,1,2,3,6,1,2,1,2,1,,4,2,4
2894,2895,24429252,ABS,,0.3189913052,,1703.8700125,"Baltimore-Columbia-Towson, Maryland",2,3,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,98,98,98,98,2,1,2,2,3,3,3,3,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,5,3,5,5,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,0,1,0,0,0,0,0,0,1,40,,60,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,1,97.6,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,3,2,1,1,"$100,000 to under $150,000",6,4,,2,0,0,0,0,2,3,5,3,2,1,2,1,,3,2,2
2895,2896,24430781,ABS,,0.9903198975,,33402.355265,New York,2,3,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,3,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,,,50,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,1,1,1,"$150,000 or more",5,4,,3,0,0,1,0,2,1,2,3,2,1,3,1,,4,2,3
2896,2897,24431254,ABS,,0.7333766396,,5714.5138145,Oregon,2,2,2,1,2,2,2,3,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,3,2,4,4,4,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,40,,40,1,1,4,4,4,3,4,4,4,98,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,2,98,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,3,5,2,88,2,"$75,000 to under $100,000",3,3,,2,0,0,0,0,2,4,9,3,2,1,1,88,,3,2,2
2897,2898,24431936,ABS,,0.2257669167,,2353.0421433,Colorado,2,3,4,3,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,40,,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,4,2,1,1,"$100,000 to under $150,000",6,4,,3,0,0,1,0,2,4,8,3,2,1,3,1,,3,2,3
2898,2899,24432725,ABS,,0.2536754027,,803.1603133,"Cleveland-Elyria, Ohio",2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,2,2,77,2,1,2,1,1,2,1,2,2,2,1,1,77,2,1,1,0,1,0,0,0,0,0,0,0,0,1,30,,35,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,1,1,"$100,000 to under $150,000",7,4,,2,0,0,0,0,2,2,3,3,2,1,1,1,,3,3,2
2899,2900,24433199,ABS,,1.4446047115,,15056.305929,Colorado,2,3,2,1,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,2,2,2,2,2,1,77,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,3,,2,0,5,5,4,1,4,1,1,1,1,4,4,4,1,4,3,3,0,0,0,1,0,0,0,2,,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,1,1,"Under $10,000",2,2,,1,0,0,0,0,1,4,8,2,2,1,3,1,,1,2,1
2900,2901,24433308,ABS,,0.2727339556,,4331.6207983,"Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",2,4,4,1,1,2,2,2,2,2,1,1,1,2,2,2,77,2,2,2,1,2,1,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,2,,,60,3,2,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.8,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,4,7,1,1,1,"$30,000 to under $40,000",6,4,,2,0,0,0,0,2,2,3,3,2,1,2,1,,2,3,2
2901,2902,24433676,ABS,,0.4658344218,,1941.3417207,"Columbus, Ohio",2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,3,2,2,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,40,,40,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,3,0,0,0,1,0,0,0,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,1,"$50,000 to under $75,000",5,4,,2,0,0,1,0,1,2,3,3,2,1,1,1,,2,2,3
2902,2903,24436636,ABS,,2.2454044033,,24522.232025,Minnesota,3,2,2,1,1,2,2,4,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,5,5,2,5,5,1,1,1,1,1,77,77,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,3,,3,0,5,5,4,4,4,1,4,1,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.9,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,4,6,2,1,1,"$10,000 to under $20,000",1,1,,1,0,0,0,0,1,2,4,2,1,1,2,1,,1,3,1
2903,2904,24436696,ABS,,1.3843363743,,4382.9398675,"Cleveland-Elyria, Ohio",3,3,2,2,4,2,2,3,98,98,1,98,98,98,98,98,1,98,1,98,98,1,98,1,98,1,1,98,3,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,5,5,5,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,24,,75,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,1,0,0,0,0,0,1,97.6,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,4,6,2,2,2,"$30,000 to under $40,000",3,3,,1,0,0,0,0,1,2,3,3,2,1,1,2,,2,3,1
2904,2905,24438070,ABS,,1.4300931728,,11143.369928,Oregon,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,2,5,5,3,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3,,98,0,5,5,4,1,1,4,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.5,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,88,1,"Under $10,000",3,3,,3,0,0,1,1,1,4,9,3,2,1,1,88,,1,2,3
2905,2906,24438390,ABS,,0.9079044693,,4849.5089813,"Baltimore-Columbia-Towson, Maryland",2,5,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,5,3,5,4,4,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,18,,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,"$50,000 to under $75,000",5,4,,1,0,0,0,0,1,3,5,3,2,1,2,1,,3,2,1
2906,2907,24439735,ABS,,0.327472504,,5200.990489,"Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.4,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,4,5,1,1,1,"$100,000 to under $150,000",5,4,,1,0,0,0,0,1,2,3,3,2,1,2,1,,3,2,1
2907,2908,24439991,ABS,,0.8800170461,,9171.9248621,Colorado,3,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,40,,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,"$75,000 to under $100,000",6,4,,4,0,1,1,0,2,4,8,2,2,1,3,1,,3,2,3
2908,2909,24445364,ABS,,1.1272214027,,5213.8944081,"Pittsburgh, Pennsylvania",2,3,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,5,5,5,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,3,,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,1,1,1,"$30,000 to under $40,000",4,3,,2,0,0,0,0,2,1,2,3,2,1,1,1,,2,2,2
2909,2910,24447641,ABS,,0.7483112656,,3118.5498794,"Columbus, Ohio",3,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,3,3,3,3,3,1,98,98,98,1,2,1,1,2,2,1,98,1,98,98,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,40,,50,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.7,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,3,5,2,1,1,"$50,000 to under $75,000",3,3,,1,0,0,0,0,1,2,3,3,2,1,1,1,,3,2,1
2910,2911,24450506,ABS,,0.3964068252,,793.49361134,Montana,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,5,5,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3,,2,50,1,1,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,4,6,1,88,1,"$30,000 to under $40,000",5,4,,1,0,0,0,0,1,4,8,1,1,1,1,88,,2,3,1
2911,2912,24451028,ABS,,0.9545099403,,9948.3225818,Colorado,2,3,3,1,1,2,2,3,1,2,2,2,1,2,2,1,2,1,1,1,77,1,1,1,2,3,3,3,4,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,3,5,4,3,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,40,,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,1,0,0,0,0,0,2,,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,"$50,000 to under $75,000",3,3,,1,0,0,0,0,1,4,8,3,2,1,3,1,,2,1,1
2912,2913,24452830,ABS,,0.6189143463,,8458.537936,"Phoenix-Mesa-Chandler, Arizona",3,3,3,3,2,2,2,3,2,1,1,2,2,2,1,2,77,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3,,2,15,3,3,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,1,1,0,0,0,0,1,97.6,98,98,98,1,1,98,98,98,2,2,2,1,2,2,1,77,2,2,2,2,2,2,2,2,4,6,2,3,2,"$75,000 to under $100,000",5,4,,2,0,0,0,0,2,4,8,3,2,1,2,3,,3,3,2
2913,2914,24454959,ABS,,1.5018814672,,15653.269479,Colorado,3,4,5,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,3,2,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,2,2,1,2,77,77,1,1,1,1,1,77,77,1,1,1,77,77,1,77,77,77,1,1,0,1,0,0,0,0,0,0,0,0,3,,3,38,1,1,1,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,"$100,000 to under $150,000",4,3,,3,0,0,0,0,3,4,8,3,2,1,3,1,,4,2,5
2914,2915,24455715,ABS,,0.4100846708,,6513.0551318,"Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",3,3,3,3,3,2,2,2,98,98,98,98,1,1,98,98,1,2,2,2,2,2,2,2,2,1,3,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,5,5,5,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3,,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,0,0,0,0,0,0,1,98,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,4,6,1,1,1,"Under $10,000",5,4,,1,0,0,0,0,1,2,3,3,2,1,2,1,,1,3,1
2915,2916,24456268,ABS,,0.6712854363,,8320.1416401,"Atlanta-Sandy Springs-Alpharetta, Georgia",3,3,3,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,10,,10,1,1,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,3,5,2,1,1,"$10,000 to under $20,000",3,3,,1,0,0,0,0,1,3,5,3,2,1,4,1,,1,2,1
2916,2917,24457628,ABS,,3.5226934824,,36715.061459,Colorado,1,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,5,88,5,5,1,2,1,1,2,1,1,1,1,2,1,2,2,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,,,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,"$30,000 to under $40,000",3,3,,2,0,0,0,0,2,4,8,3,2,1,3,1,,2,2,2
